ID,Pred
2026_3390_3413,0.85885
2026_3390_3414,0.72413
2026_3390_3415,0.88731
2026_3390_3416,0.73024
2026_3390_3417,0.10335
2026_3390_3418,0.86977
2026_3390_3419,0.85191
2026_3390_3420,0.82447
2026_3390_3421,0.87878
2026_3390_3422,0.84233
2026_3390_3423,0.85035
2026_3390_3424,0.75292
2026_3390_3425,0.34299
2026_3390_3426,0.80757
2026_3390_3427,0.72104
2026_3390_3428,0.51307
2026_3390_3429,0.82446
2026_3390_3430,0.79264
2026_3390_3431,0.82980
2026_3390_3433,0.81260
2026_3390_3434,0.82259
2026_3390_3435,0.13729
2026_3390_3436,0.67658
2026_3390_3437,0.35499
2026_3390_3438,0.39103
2026_3390_3439,0.34341
2026_3390_3441,0.82899
2026_3390_3442,0.67479
2026_3390_3443,0.85917
2026_3390_3444,0.88212
2026_3390_3447,0.86638
2026_3390_3448,0.79638
2026_3390_3449,0.22602
2026_3390_3450,0.88879
2026_3390_3451,0.88410
2026_3390_3452,0.13417
2026_3390_3453,0.66082
2026_3390_3454,0.82767
2026_3390_3455,0.87256
2026_3390_3456,0.86171
2026_3390_3457,0.85813
2026_3390_3458,0.69994
2026_3390_3459,0.85416
2026_3390_3460,0.85506
2026_3390_3461,0.85637
2026_3390_3462,0.81338
2026_3390_3463,0.84524
2026_3390_3464,0.79899
2026_3390_3465,0.78675
2026_3390_3466,0.88564
2026_3390_3467,0.86764
2026_3390_3468,0.82461
2026_3390_3469,0.85781
2026_3390_3470,0.87004
2026_3390_3471,0.71328
2026_3390_3472,0.87168
2026_3390_3473,0.74814
2026_3390_3474,0.85152
2026_3390_3475,0.79090
2026_3390_3476,0.88833
2026_3390_3477,0.87053
2026_3390_3478,0.87663
2026_3390_3479,0.88992
2026_3390_3480,0.84990
2026_3390_3481,0.82060
2026_3391_3392,0.44994
2026_3391_3393,0.10887
2026_3391_3394,0.74369
2026_3391_3395,0.08290
2026_3391_3396,0.34480
2026_3391_3397,0.10595
2026_3391_3398,0.65704
2026_3391_3399,0.62598
2026_3391_3400,0.08587
2026_3391_3401,0.19648
2026_3391_3402,0.38910
2026_3391_3403,0.09841
2026_3391_3404,0.61586
2026_3391_3405,0.42394
2026_3391_3406,0.42963
2026_3391_3407,0.17261
2026_3391_3408,0.35027
2026_3391_3409,0.33476
2026_3391_3410,0.46674
2026_3391_3411,0.71387
2026_3391_3412,0.44226
2026_3391_3413,0.33639
2026_3391_3414,0.18630
2026_3391_3415,0.51792
2026_3391_3416,0.28967
2026_3391_3417,0.08167
2026_3391_3418,0.70476
2026_3391_3419,0.50088
2026_3391_3420,0.44416
2026_3391_3421,0.70096
2026_3391_3422,0.55653
2026_3391_3423,0.72709
2026_3391_3424,0.21430
2026_3391_3425,0.11874
2026_3391_3426,0.49548
2026_3391_3427,0.21584
2026_3391_3428,0.12317
2026_3391_3429,0.71490
2026_3391_3430,0.30703
2026_3391_3431,0.53204
2026_3391_3433,0.55257
2026_3391_3434,0.72930
2026_3391_3435,0.08566
2026_3391_3436,0.14807
2026_3391_3437,0.10471
2026_3391_3438,0.11427
2026_3391_3439,0.12088
2026_3391_3441,0.77919
2026_3391_3442,0.20518
2026_3391_3443,0.66967
2026_3391_3444,0.61863
2026_3391_3447,0.50810
2026_3391_3448,0.36449
2026_3391_3449,0.09731
2026_3391_3450,0.61725
2026_3391_3451,0.45501
2026_3391_3452,0.08649
2026_3391_3453,0.19302
2026_3391_3454,0.64828
2026_3391_3455,0.58970
2026_3391_3456,0.49490
2026_3391_3457,0.69015
2026_3391_3458,0.28352
2026_3391_3459,0.55165
2026_3391_3460,0.72076
2026_3391_3461,0.42649
2026_3391_3462,0.50916
2026_3391_3463,0.60837
2026_3391_3464,0.34712
2026_3391_3465,0.39193
2026_3391_3466,0.54972
2026_3391_3467,0.60989
2026_3391_3468,0.78136
2026_3391_3469,0.57650
2026_3391_3470,0.50227
2026_3391_3471,0.26030
2026_3391_3472,0.47185
2026_3391_3473,0.25412
2026_3391_3474,0.67502
2026_3391_3475,0.39293
2026_3391_3476,0.80213
2026_3391_3477,0.69615
2026_3391_3478,0.83958
2026_3391_3479,0.86690
2026_3391_3480,0.64015
2026_3391_3481,0.65840
2026_3392_3393,0.09396
2026_3392_3394,0.75992
2026_3392_3395,0.08363
2026_3392_3396,0.30548
2026_3392_3397,0.10656
2026_3392_3398,0.67295
2026_3392_3399,0.54328
2026_3392_3400,0.08736
2026_3392_3401,0.16316
2026_3392_3402,0.40994
2026_3392_3403,0.09180
2026_3392_3404,0.61672
2026_3392_3405,0.35025
2026_3392_3406,0.43732
2026_3392_3407,0.18888
2026_3392_3408,0.31242
2026_3392_3409,0.25927
2026_3392_3410,0.50945
2026_3392_3411,0.66412
2026_3392_3412,0.49054
2026_3392_3413,0.37909
2026_3392_3414,0.28200
2026_3392_3415,0.56605
2026_3392_3416,0.24738
2026_3392_3417,0.08416
2026_3392_3418,0.71037
2026_3392_3419,0.41128
2026_3392_3420,0.50975
2026_3392_3421,0.74007
2026_3392_3422,0.54612
2026_3392_3423,0.72057
2026_3392_3424,0.23736
2026_3392_3425,0.10638
2026_3392_3426,0.46402
2026_3392_3427,0.20424
2026_3392_3428,0.13109
2026_3392_3429,0.65594
2026_3392_3430,0.35378
2026_3392_3431,0.59824
2026_3392_3433,0.48394
2026_3392_3434,0.77889
2026_3392_3435,0.09317
2026_3392_3436,0.12871
2026_3392_3437,0.10657
2026_3392_3438,0.11204
2026_3392_3439,0.10875
2026_3392_3441,0.75110
2026_3392_3442,0.23100
2026_3392_3443,0.53955
2026_3392_3444,0.63100
2026_3392_3447,0.61312
2026_3392_3448,0.19581
2026_3392_3449,0.09126
2026_3392_3450,0.54655
2026_3392_3451,0.52055
2026_3392_3452,0.09079
2026_3392_3453,0.17138
2026_3392_3454,0.68456
2026_3392_3455,0.56620
2026_3392_3456,0.56264
2026_3392_3457,0.67507
2026_3392_3458,0.30553
2026_3392_3459,0.53745
2026_3392_3460,0.62763
2026_3392_3461,0.36499
2026_3392_3462,0.34698
2026_3392_3463,0.54953
2026_3392_3464,0.23844
2026_3392_3465,0.28526
2026_3392_3466,0.57770
2026_3392_3467,0.66802
2026_3392_3468,0.74228
2026_3392_3469,0.60204
2026_3392_3470,0.50021
2026_3392_3471,0.23993
2026_3392_3472,0.57919
2026_3392_3473,0.41224
2026_3392_3474,0.64204
2026_3392_3475,0.32244
2026_3392_3476,0.77661
2026_3392_3477,0.61261
2026_3392_3478,0.83621
2026_3392_3479,0.78229
2026_3392_3480,0.41299
2026_3392_3481,0.66467
2026_3393_3394,0.85591
2026_3393_3395,0.21631
2026_3393_3396,0.87011
2026_3393_3397,0.42237
2026_3393_3398,0.83954
2026_3393_3399,0.89755
2026_3393_3400,0.08708
2026_3393_3401,0.61010
2026_3393_3402,0.83673
2026_3393_3403,0.38592
2026_3393_3404,0.87887
2026_3393_3405,0.83959
2026_3393_3406,0.88656
2026_3393_3407,0.77226
2026_3393_3408,0.87548
2026_3393_3409,0.85935
2026_3393_3410,0.89710
2026_3393_3411,0.82772
2026_3393_3412,0.89577
2026_3393_3413,0.89285
2026_3393_3414,0.82851
2026_3393_3415,0.88168
2026_3393_3416,0.86475
2026_3393_3417,0.09625
2026_3393_3418,0.85583
2026_3393_3419,0.89446
2026_3393_3420,0.88726
2026_3393_3421,0.87838
2026_3393_3422,0.87045
2026_3393_3423,0.85733
2026_3393_3424,0.87288
2026_3393_3425,0.51808
2026_3393_3426,0.84000
2026_3393_3427,0.75007
2026_3393_3428,0.64626
2026_3393_3429,0.86227
2026_3393_3430,0.87253
2026_3393_3431,0.88514
2026_3393_3433,0.88398
2026_3393_3434,0.84251
2026_3393_3435,0.24945
2026_3393_3436,0.77078
2026_3393_3437,0.55290
2026_3393_3438,0.42817
2026_3393_3439,0.63356
2026_3393_3441,0.86162
2026_3393_3442,0.80981
2026_3393_3443,0.86661
2026_3393_3444,0.88894
2026_3393_3447,0.86127
2026_3393_3448,0.84290
2026_3393_3449,0.33735
2026_3393_3450,0.88612
2026_3393_3451,0.86851
2026_3393_3452,0.27455
2026_3393_3453,0.76477
2026_3393_3454,0.87222
2026_3393_3455,0.88099
2026_3393_3456,0.89434
2026_3393_3457,0.89649
2026_3393_3458,0.81637
2026_3393_3459,0.90362
2026_3393_3460,0.89613
2026_3393_3461,0.86920
2026_3393_3462,0.84448
2026_3393_3463,0.87028
2026_3393_3464,0.84507
2026_3393_3465,0.87217
2026_3393_3466,0.90204
2026_3393_3467,0.90116
2026_3393_3468,0.83769
2026_3393_3469,0.87653
2026_3393_3470,0.86896
2026_3393_3471,0.86845
2026_3393_3472,0.90264
2026_3393_3473,0.84707
2026_3393_3474,0.84943
2026_3393_3475,0.88639
2026_3393_3476,0.88563
2026_3393_3477,0.86174
2026_3393_3478,0.89574
2026_3393_3479,0.90172
2026_3393_3480,0.87698
2026_3393_3481,0.84703
2026_3394_3395,0.09503
2026_3394_3396,0.13952
2026_3394_3397,0.11361
2026_3394_3398,0.45655
2026_3394_3399,0.24020
2026_3394_3400,0.09467
2026_3394_3401,0.11408
2026_3394_3402,0.19061
2026_3394_3403,0.11657
2026_3394_3404,0.28062
2026_3394_3405,0.15656
2026_3394_3406,0.24542
2026_3394_3407,0.12357
2026_3394_3408,0.17184
2026_3394_3409,0.11907
2026_3394_3410,0.15287
2026_3394_3411,0.48535
2026_3394_3412,0.16764
2026_3394_3413,0.17111
2026_3394_3414,0.12636
2026_3394_3415,0.22058
2026_3394_3416,0.12589
2026_3394_3417,0.09272
2026_3394_3418,0.54560
2026_3394_3419,0.14781
2026_3394_3420,0.14741
2026_3394_3421,0.55172
2026_3394_3422,0.23258
2026_3394_3423,0.45525
2026_3394_3424,0.14617
2026_3394_3425,0.10005
2026_3394_3426,0.21067
2026_3394_3427,0.14139
2026_3394_3428,0.11729
2026_3394_3429,0.25849
2026_3394_3430,0.17761
2026_3394_3431,0.27726
2026_3394_3433,0.20291
2026_3394_3434,0.63227
2026_3394_3435,0.09774
2026_3394_3436,0.13402
2026_3394_3437,0.12320
2026_3394_3438,0.12359
2026_3394_3439,0.12982
2026_3394_3441,0.44248
2026_3394_3442,0.13518
2026_3394_3443,0.38829
2026_3394_3444,0.28458
2026_3394_3447,0.35583
2026_3394_3448,0.11645
2026_3394_3449,0.10236
2026_3394_3450,0.20582
2026_3394_3451,0.20260
2026_3394_3452,0.09127
2026_3394_3453,0.12469
2026_3394_3454,0.23946
2026_3394_3455,0.20738
2026_3394_3456,0.17943
2026_3394_3457,0.39531
2026_3394_3458,0.12106
2026_3394_3459,0.28240
2026_3394_3460,0.39018
2026_3394_3461,0.16226
2026_3394_3462,0.18607
2026_3394_3463,0.20766
2026_3394_3464,0.13154
2026_3394_3465,0.13214
2026_3394_3466,0.21611
2026_3394_3467,0.19626
2026_3394_3468,0.65874
2026_3394_3469,0.35235
2026_3394_3470,0.18726
2026_3394_3471,0.14286
2026_3394_3472,0.18163
2026_3394_3473,0.19317
2026_3394_3474,0.33260
2026_3394_3475,0.13736
2026_3394_3476,0.57087
2026_3394_3477,0.45541
2026_3394_3478,0.52249
2026_3394_3479,0.54062
2026_3394_3480,0.18311
2026_3394_3481,0.51188
2026_3395_3396,0.91294
2026_3395_3397,0.76408
2026_3395_3398,0.88243
2026_3395_3399,0.91617
2026_3395_3400,0.18776
2026_3395_3401,0.90156
2026_3395_3402,0.88594
2026_3395_3403,0.68512
2026_3395_3404,0.90847
2026_3395_3405,0.91089
2026_3395_3406,0.91150
2026_3395_3407,0.90725
2026_3395_3408,0.90404
2026_3395_3409,0.89223
2026_3395_3410,0.91276
2026_3395_3411,0.87697
2026_3395_3412,0.91235
2026_3395_3413,0.91870
2026_3395_3414,0.91383
2026_3395_3415,0.90691
2026_3395_3416,0.90330
2026_3395_3417,0.17987
2026_3395_3418,0.89029
2026_3395_3419,0.90291
2026_3395_3420,0.90949
2026_3395_3421,0.90237
2026_3395_3422,0.90632
2026_3395_3423,0.89514
2026_3395_3424,0.91414
2026_3395_3425,0.73768
2026_3395_3426,0.86231
2026_3395_3427,0.89855
2026_3395_3428,0.91077
2026_3395_3429,0.90156
2026_3395_3430,0.91339
2026_3395_3431,0.90524
2026_3395_3433,0.91112
2026_3395_3434,0.88777
2026_3395_3435,0.38666
2026_3395_3436,0.91550
2026_3395_3437,0.77080
2026_3395_3438,0.83671
2026_3395_3439,0.80894
2026_3395_3441,0.89886
2026_3395_3442,0.90365
2026_3395_3443,0.89755
2026_3395_3444,0.90690
2026_3395_3447,0.88440
2026_3395_3448,0.90421
2026_3395_3449,0.66109
2026_3395_3450,0.91203
2026_3395_3451,0.90581
2026_3395_3452,0.64674
2026_3395_3453,0.91147
2026_3395_3454,0.90352
2026_3395_3455,0.90508
2026_3395_3456,0.91019
2026_3395_3457,0.91112
2026_3395_3458,0.90339
2026_3395_3459,0.91772
2026_3395_3460,0.91106
2026_3395_3461,0.90203
2026_3395_3462,0.89121
2026_3395_3463,0.90432
2026_3395_3464,0.91698
2026_3395_3465,0.90966
2026_3395_3466,0.91383
2026_3395_3467,0.91589
2026_3395_3468,0.88904
2026_3395_3469,0.89707
2026_3395_3470,0.90524
2026_3395_3471,0.91691
2026_3395_3472,0.91255
2026_3395_3473,0.91772
2026_3395_3474,0.89221
2026_3395_3475,0.91557
2026_3395_3476,0.90932
2026_3395_3477,0.88830
2026_3395_3478,0.91547
2026_3395_3479,0.91310
2026_3395_3480,0.90992
2026_3395_3481,0.88934
2026_3396_3397,0.12684
2026_3396_3398,0.82549
2026_3396_3399,0.68119
2026_3396_3400,0.08664
2026_3396_3401,0.21036
2026_3396_3402,0.68193
2026_3396_3403,0.10249
2026_3396_3404,0.77255
2026_3396_3405,0.48971
2026_3396_3406,0.59450
2026_3396_3407,0.26071
2026_3396_3408,0.39634
2026_3396_3409,0.44763
2026_3396_3410,0.64091
2026_3396_3411,0.78554
2026_3396_3412,0.58291
2026_3396_3413,0.56167
2026_3396_3414,0.32292
2026_3396_3415,0.66713
2026_3396_3416,0.38911
2026_3396_3417,0.08944
2026_3396_3418,0.81398
2026_3396_3419,0.60728
2026_3396_3420,0.55020
2026_3396_3421,0.78491
2026_3396_3422,0.75321
2026_3396_3423,0.82598
2026_3396_3424,0.32491
2026_3396_3425,0.12526
2026_3396_3426,0.61121
2026_3396_3427,0.31380
2026_3396_3428,0.15597
2026_3396_3429,0.80106
2026_3396_3430,0.46857
2026_3396_3431,0.72582
2026_3396_3433,0.65064
2026_3396_3434,0.81163
2026_3396_3435,0.09333
2026_3396_3436,0.18475
2026_3396_3437,0.11723
2026_3396_3438,0.15060
2026_3396_3439,0.10381
2026_3396_3441,0.81189
2026_3396_3442,0.21624
2026_3396_3443,0.69377
2026_3396_3444,0.79374
2026_3396_3447,0.76041
2026_3396_3448,0.37454
2026_3396_3449,0.10269
2026_3396_3450,0.77878
2026_3396_3451,0.72889
2026_3396_3452,0.09425
2026_3396_3453,0.30375
2026_3396_3454,0.80216
2026_3396_3455,0.71750
2026_3396_3456,0.60225
2026_3396_3457,0.78448
2026_3396_3458,0.29831
2026_3396_3459,0.58158
2026_3396_3460,0.83891
2026_3396_3461,0.66868
2026_3396_3462,0.51804
2026_3396_3463,0.74608
2026_3396_3464,0.58086
2026_3396_3465,0.48396
2026_3396_3466,0.64809
2026_3396_3467,0.65792
2026_3396_3468,0.81783
2026_3396_3469,0.70331
2026_3396_3470,0.60687
2026_3396_3471,0.28401
2026_3396_3472,0.70958
2026_3396_3473,0.42830
2026_3396_3474,0.81532
2026_3396_3475,0.45681
2026_3396_3476,0.86346
2026_3396_3477,0.72809
2026_3396_3478,0.87891
2026_3396_3479,0.87200
2026_3396_3480,0.59787
2026_3396_3481,0.76011
2026_3397_3398,0.87934
2026_3397_3399,0.89828
2026_3397_3400,0.08945
2026_3397_3401,0.71880
2026_3397_3402,0.85558
2026_3397_3403,0.52957
2026_3397_3404,0.89410
2026_3397_3405,0.85973
2026_3397_3406,0.88713
2026_3397_3407,0.77300
2026_3397_3408,0.86837
2026_3397_3409,0.82398
2026_3397_3410,0.88454
2026_3397_3411,0.86108
2026_3397_3412,0.87886
2026_3397_3413,0.88991
2026_3397_3414,0.78710
2026_3397_3415,0.89721
2026_3397_3416,0.79909
2026_3397_3417,0.09041
2026_3397_3418,0.87367
2026_3397_3419,0.87948
2026_3397_3420,0.85922
2026_3397_3421,0.89838
2026_3397_3422,0.89029
2026_3397_3423,0.88380
2026_3397_3424,0.83399
2026_3397_3425,0.61688
2026_3397_3426,0.85914
2026_3397_3427,0.73471
2026_3397_3428,0.66643
2026_3397_3429,0.86650
2026_3397_3430,0.82528
2026_3397_3431,0.88572
2026_3397_3433,0.85948
2026_3397_3434,0.85043
2026_3397_3435,0.18319
2026_3397_3436,0.73235
2026_3397_3437,0.48017
2026_3397_3438,0.50797
2026_3397_3439,0.63467
2026_3397_3441,0.86106
2026_3397_3442,0.79693
2026_3397_3443,0.88573
2026_3397_3444,0.90321
2026_3397_3447,0.85896
2026_3397_3448,0.87038
2026_3397_3449,0.48044
2026_3397_3450,0.89429
2026_3397_3451,0.87606
2026_3397_3452,0.24296
2026_3397_3453,0.80021
2026_3397_3454,0.85675
2026_3397_3455,0.90066
2026_3397_3456,0.89311
2026_3397_3457,0.88634
2026_3397_3458,0.80216
2026_3397_3459,0.89185
2026_3397_3460,0.88798
2026_3397_3461,0.89020
2026_3397_3462,0.86995
2026_3397_3463,0.88206
2026_3397_3464,0.84968
2026_3397_3465,0.83978
2026_3397_3466,0.90216
2026_3397_3467,0.89879
2026_3397_3468,0.82848
2026_3397_3469,0.89789
2026_3397_3470,0.89298
2026_3397_3471,0.83503
2026_3397_3472,0.89134
2026_3397_3473,0.83668
2026_3397_3474,0.87440
2026_3397_3475,0.86926
2026_3397_3476,0.89525
2026_3397_3477,0.88234
2026_3397_3478,0.89032
2026_3397_3479,0.89063
2026_3397_3480,0.88980
2026_3397_3481,0.84122
2026_3398_3399,0.24626
2026_3398_3400,0.10212
2026_3398_3401,0.11360
2026_3398_3402,0.26593
2026_3398_3403,0.13704
2026_3398_3404,0.33303
2026_3398_3405,0.17377
2026_3398_3406,0.32942
2026_3398_3407,0.15234
2026_3398_3408,0.23612
2026_3398_3409,0.13861
2026_3398_3410,0.20654
2026_3398_3411,0.51805
2026_3398_3412,0.28266
2026_3398_3413,0.18561
2026_3398_3414,0.17084
2026_3398_3415,0.30919
2026_3398_3416,0.16015
2026_3398_3417,0.11094
2026_3398_3418,0.49320
2026_3398_3419,0.19428
2026_3398_3420,0.22342
2026_3398_3421,0.48063
2026_3398_3422,0.31647
2026_3398_3423,0.44773
2026_3398_3424,0.18915
2026_3398_3425,0.10779
2026_3398_3426,0.25748
2026_3398_3427,0.17578
2026_3398_3428,0.12391
2026_3398_3429,0.28153
2026_3398_3430,0.22231
2026_3398_3431,0.41086
2026_3398_3433,0.23473
2026_3398_3434,0.69293
2026_3398_3435,0.11215
2026_3398_3436,0.16223
2026_3398_3437,0.15378
2026_3398_3438,0.14717
2026_3398_3439,0.13382
2026_3398_3441,0.47624
2026_3398_3442,0.16048
2026_3398_3443,0.54305
2026_3398_3444,0.47774
2026_3398_3447,0.52147
2026_3398_3448,0.12768
2026_3398_3449,0.12008
2026_3398_3450,0.26460
2026_3398_3451,0.26713
2026_3398_3452,0.10018
2026_3398_3453,0.14293
2026_3398_3454,0.29367
2026_3398_3455,0.36202
2026_3398_3456,0.25022
2026_3398_3457,0.57516
2026_3398_3458,0.15539
2026_3398_3459,0.31119
2026_3398_3460,0.51483
2026_3398_3461,0.21359
2026_3398_3462,0.18776
2026_3398_3463,0.31785
2026_3398_3464,0.15695
2026_3398_3465,0.15208
2026_3398_3466,0.29312
2026_3398_3467,0.23390
2026_3398_3468,0.76856
2026_3398_3469,0.35989
2026_3398_3470,0.26372
2026_3398_3471,0.14538
2026_3398_3472,0.26990
2026_3398_3473,0.25121
2026_3398_3474,0.39674
2026_3398_3475,0.16552
2026_3398_3476,0.58404
2026_3398_3477,0.49403
2026_3398_3478,0.59448
2026_3398_3479,0.66866
2026_3398_3480,0.17288
2026_3398_3481,0.58956
2026_3399_3400,0.08273
2026_3399_3401,0.16435
2026_3399_3402,0.46228
2026_3399_3403,0.09024
2026_3399_3404,0.49554
2026_3399_3405,0.28230
2026_3399_3406,0.39193
2026_3399_3407,0.12653
2026_3399_3408,0.25883
2026_3399_3409,0.20611
2026_3399_3410,0.40795
2026_3399_3411,0.74267
2026_3399_3412,0.21381
2026_3399_3413,0.30321
2026_3399_3414,0.13754
2026_3399_3415,0.48818
2026_3399_3416,0.18538
2026_3399_3417,0.08261
2026_3399_3418,0.68883
2026_3399_3419,0.33454
2026_3399_3420,0.39892
2026_3399_3421,0.71777
2026_3399_3422,0.55507
2026_3399_3423,0.65977
2026_3399_3424,0.15152
2026_3399_3425,0.10193
2026_3399_3426,0.38110
2026_3399_3427,0.17517
2026_3399_3428,0.11939
2026_3399_3429,0.66982
2026_3399_3430,0.31072
2026_3399_3431,0.36002
2026_3399_3433,0.33167
2026_3399_3434,0.72608
2026_3399_3435,0.08462
2026_3399_3436,0.11180
2026_3399_3437,0.09752
2026_3399_3438,0.10007
2026_3399_3439,0.09470
2026_3399_3441,0.76823
2026_3399_3442,0.14650
2026_3399_3443,0.48490
2026_3399_3444,0.51515
2026_3399_3447,0.56025
2026_3399_3448,0.20560
2026_3399_3449,0.08845
2026_3399_3450,0.45790
2026_3399_3451,0.56464
2026_3399_3452,0.08858
2026_3399_3453,0.12896
2026_3399_3454,0.69007
2026_3399_3455,0.48674
2026_3399_3456,0.49708
2026_3399_3457,0.52508
2026_3399_3458,0.15626
2026_3399_3459,0.42733
2026_3399_3460,0.46566
2026_3399_3461,0.45693
2026_3399_3462,0.38945
2026_3399_3463,0.49445
2026_3399_3464,0.15460
2026_3399_3465,0.18639
2026_3399_3466,0.50225
2026_3399_3467,0.49991
2026_3399_3468,0.80170
2026_3399_3469,0.49095
2026_3399_3470,0.35599
2026_3399_3471,0.17420
2026_3399_3472,0.40579
2026_3399_3473,0.16002
2026_3399_3474,0.69101
2026_3399_3475,0.20675
2026_3399_3476,0.76543
2026_3399_3477,0.65753
2026_3399_3478,0.85529
2026_3399_3479,0.75558
2026_3399_3480,0.39991
2026_3399_3481,0.61888
2026_3400_3401,0.90942
2026_3400_3402,0.88845
2026_3400_3403,0.90432
2026_3400_3404,0.90716
2026_3400_3405,0.90758
2026_3400_3406,0.90793
2026_3400_3407,0.91019
2026_3400_3408,0.90701
2026_3400_3409,0.88926
2026_3400_3410,0.91295
2026_3400_3411,0.89440
2026_3400_3412,0.91499
2026_3400_3413,0.91749
2026_3400_3414,0.91737
2026_3400_3415,0.90597
2026_3400_3416,0.90315
2026_3400_3417,0.41509
2026_3400_3418,0.90016
2026_3400_3419,0.91160
2026_3400_3420,0.91319
2026_3400_3421,0.90370
2026_3400_3422,0.90917
2026_3400_3423,0.89182
2026_3400_3424,0.91607
2026_3400_3425,0.90429
2026_3400_3426,0.89143
2026_3400_3427,0.90880
2026_3400_3428,0.91107
2026_3400_3429,0.90099
2026_3400_3430,0.91129
2026_3400_3431,0.90943
2026_3400_3433,0.91167
2026_3400_3434,0.88764
2026_3400_3435,0.84482
2026_3400_3436,0.91803
2026_3400_3437,0.91267
2026_3400_3438,0.90857
2026_3400_3439,0.91580
2026_3400_3441,0.90399
2026_3400_3442,0.91740
2026_3400_3443,0.89789
2026_3400_3444,0.90633
2026_3400_3447,0.88220
2026_3400_3448,0.89668
2026_3400_3449,0.86424
2026_3400_3450,0.90474
2026_3400_3451,0.89737
2026_3400_3452,0.76005
2026_3400_3453,0.91513
2026_3400_3454,0.90859
2026_3400_3455,0.90579
2026_3400_3456,0.90636
2026_3400_3457,0.91340
2026_3400_3458,0.90915
2026_3400_3459,0.91785
2026_3400_3460,0.90910
2026_3400_3461,0.90737
2026_3400_3462,0.89951
2026_3400_3463,0.90674
2026_3400_3464,0.91339
2026_3400_3465,0.91324
2026_3400_3466,0.91424
2026_3400_3467,0.91787
2026_3400_3468,0.89311
2026_3400_3469,0.90511
2026_3400_3470,0.90468
2026_3400_3471,0.91841
2026_3400_3472,0.91078
2026_3400_3473,0.91814
2026_3400_3474,0.89765
2026_3400_3475,0.91618
2026_3400_3476,0.89974
2026_3400_3477,0.89955
2026_3400_3478,0.91538
2026_3400_3479,0.90914
2026_3400_3480,0.90887
2026_3400_3481,0.89064
2026_3401_3402,0.80734
2026_3401_3403,0.20914
2026_3401_3404,0.80499
2026_3401_3405,0.63678
2026_3401_3406,0.82168
2026_3401_3407,0.47556
2026_3401_3408,0.65251
2026_3401_3409,0.73168
2026_3401_3410,0.87244
2026_3401_3411,0.82045
2026_3401_3412,0.72298
2026_3401_3413,0.81301
2026_3401_3414,0.44424
2026_3401_3415,0.84201
2026_3401_3416,0.65362
2026_3401_3417,0.09099
2026_3401_3418,0.83507
2026_3401_3419,0.80732
2026_3401_3420,0.73313
2026_3401_3421,0.85742
2026_3401_3422,0.81640
2026_3401_3423,0.85075
2026_3401_3424,0.62903
2026_3401_3425,0.26205
2026_3401_3426,0.80629
2026_3401_3427,0.59450
2026_3401_3428,0.29092
2026_3401_3429,0.82843
2026_3401_3430,0.75230
2026_3401_3431,0.79309
2026_3401_3433,0.72462
2026_3401_3434,0.81903
2026_3401_3435,0.12444
2026_3401_3436,0.33709
2026_3401_3437,0.22427
2026_3401_3438,0.23167
2026_3401_3439,0.25617
2026_3401_3441,0.80002
2026_3401_3442,0.48377
2026_3401_3443,0.80960
2026_3401_3444,0.84610
2026_3401_3447,0.80443
2026_3401_3448,0.67905
2026_3401_3449,0.15283
2026_3401_3450,0.85775
2026_3401_3451,0.87472
2026_3401_3452,0.11645
2026_3401_3453,0.47261
2026_3401_3454,0.80067
2026_3401_3455,0.81729
2026_3401_3456,0.77222
2026_3401_3457,0.79455
2026_3401_3458,0.53888
2026_3401_3459,0.79545
2026_3401_3460,0.81492
2026_3401_3461,0.80972
2026_3401_3462,0.78777
2026_3401_3463,0.80079
2026_3401_3464,0.71391
2026_3401_3465,0.70896
2026_3401_3466,0.82196
2026_3401_3467,0.84073
2026_3401_3468,0.84404
2026_3401_3469,0.83793
2026_3401_3470,0.81301
2026_3401_3471,0.50020
2026_3401_3472,0.84316
2026_3401_3473,0.60141
2026_3401_3474,0.84482
2026_3401_3475,0.65094
2026_3401_3476,0.86940
2026_3401_3477,0.81545
2026_3401_3478,0.86551
2026_3401_3479,0.87347
2026_3401_3480,0.79835
2026_3401_3481,0.82922
2026_3402_3403,0.12816
2026_3402_3404,0.55319
2026_3402_3405,0.24721
2026_3402_3406,0.56373
2026_3402_3407,0.22436
2026_3402_3408,0.54459
2026_3402_3409,0.25273
2026_3402_3410,0.38484
2026_3402_3411,0.73462
2026_3402_3412,0.53126
2026_3402_3413,0.33854
2026_3402_3414,0.22399
2026_3402_3415,0.53352
2026_3402_3416,0.23783
2026_3402_3417,0.10571
2026_3402_3418,0.71280
2026_3402_3419,0.34535
2026_3402_3420,0.33926
2026_3402_3421,0.67978
2026_3402_3422,0.45923
2026_3402_3423,0.79347
2026_3402_3424,0.29483
2026_3402_3425,0.11856
2026_3402_3426,0.47326
2026_3402_3427,0.23811
2026_3402_3428,0.17407
2026_3402_3429,0.52929
2026_3402_3430,0.47492
2026_3402_3431,0.63605
2026_3402_3433,0.33054
2026_3402_3434,0.80782
2026_3402_3435,0.11753
2026_3402_3436,0.23121
2026_3402_3437,0.15584
2026_3402_3438,0.18115
2026_3402_3439,0.12622
2026_3402_3441,0.67802
2026_3402_3442,0.20588
2026_3402_3443,0.66957
2026_3402_3444,0.61134
2026_3402_3447,0.63346
2026_3402_3448,0.23909
2026_3402_3449,0.12805
